time;open;high;low;close;Volume;Volume MA
2020-12-07T15:15:00Z;1.004698;1.005132;1.00461;1.004966;2528.73383;4587.095765500162
2020-12-07T15:20:00Z;1.004709;1.005033;1.004322;1.004756;9283.57864;4554.142156000162
2020-12-07T15:25:00Z;1.004605;1.005166;1.004471;1.004471;2452.48168;4297.583764500161
2020-12-07T15:30:00Z;1.004766;1.004931;1.004457;1.004483;4753.29237;4466.4235315001615
2020-12-07T15:35:00Z;1.004469;1.004848;1.004449;1.004848;1270.41056;4026.2027390001617
2020-12-07T15:40:00Z;1.004801;1.004825;1.004427;1.004482;372.37654;3455.9701790001614
2020-12-07T15:45:00Z;1.004955;1.005104;1.004486;1.004899;693.93975;3450.2283510001616
2020-12-07T15:50:00Z;1.004551;1.005019;1.004431;1.004811;3037.65284;3289.305385000162
2020-12-07T15:55:00Z;1.004775;1.004775;1.004413;1.004546;220.03186;2681.031844500162
2020-12-07T16:00:00Z;1.004662;1.004724;1.004366;1.004614;2537.29494;2748.6607405001623
2020-12-07T16:05:00Z;1.004207;1.004672;1.004163;1.0042;1458.76674;2668.1298005001618
2020-12-07T16:10:00Z;1.004605;1.004624;1.00411;1.0045;5341.34272;2381.394563500162
2020-12-07T16:15:00Z;1.0045;1.004762;1.004129;1.004666;5322.84655;2453.886819000162
2020-12-07T16:20:00Z;1.004654;1.005049;1.004608;1.004706;1024.6286;2423.847760000162
2020-12-07T16:25:00Z;1.004956;1.004956;1.003842;1.004438;13307.35339;3023.7307545001618
2020-12-07T16:30:00Z;1.004364;1.005154;1.003656;1.004428;24256.24099;4156.2914685001615
2020-12-07T16:35:00Z;1.004163;1.004586;1.004112;1.004129;1434.93919;4198.843760000162
2020-12-07T16:40:00Z;1.004126;1.004665;1.004126;1.004628;637.52549;4102.295586000162
2020-12-07T16:45:00Z;1.004236;1.004701;1.004021;1.004036;5412.82795;4308.928368500162
2020-12-07T16:50:00Z;1.004225;1.004899;1.004034;1.004519;18989.05763;5216.766113000162
2020-12-07T16:55:00Z;1.004993;1.0058;1.004373;1.00488;11816.90647;5681.174745000162
2020-12-07T17:00:00Z;1.00488;1.00488;1.003626;1.003976;9340.47352;5684.019489000161
2020-12-07T17:05:00Z;1.004477;1.004539;1.003834;1.004023;4845.12257;5803.651533500162
2020-12-07T17:10:00Z;1.004023;1.00493;1.004014;1.004608;5880.8713;5860.030480000162
2020-12-07T17:15:00Z;1.004608;1.006882;1.004227;1.006882;64798.5476;9036.437332000161
2020-12-07T17:20:00Z;1.005237;1.005346;1.004416;1.004416;13024.32179;9669.03459450016
2020-12-07T17:25:00Z;1.004714;1.004932;1.00442;1.004825;3995.49498;9834.112356000162
2020-12-07T17:30:00Z;1.004924;1.004952;1.00442;1.00442;3094.56186;9836.95780700016
2020-12-07T17:35:00Z;1.004875;1.004961;1.004123;1.00486;7788.70992;10215.39171000016
2020-12-07T17:40:00Z;1.00486;1.004863;1.004137;1.004646;11576.48519;10667.351222500161
2020-12-07T17:45:00Z;1.00441;1.004873;1.004156;1.004497;4696.67761;10829.246766000162
2020-12-07T17:50:00Z;1.00461;1.004642;1.004098;1.004318;4072.82794;10765.821027000162
2020-12-07T17:55:00Z;1.004602;1.004871;1.004355;1.004421;2918.93118;10645.625258500164
2020-12-07T18:00:00Z;1.004833;1.004867;1.004366;1.004749;1326.93912;10660.740784500163
2020-12-07T18:05:00Z;1.004366;1.004757;1.00414;1.004731;3142.60326;10152.503278000164
2020-12-07T18:10:00Z;1.00446;1.004733;1.004377;1.004677;3487.42686;9114.062571500164
2020-12-07T18:15:00Z;1.004786;1.004796;1.004095;1.004255;4252.99018;9254.965121000165
2020-12-07T18:20:00Z;1.004279;1.004871;1.004091;1.004501;16351.19509;10040.648601000164
2020-12-07T18:25:00Z;1.004537;1.004843;1.004123;1.004307;30539.09427;11296.961917000164
2020-12-07T18:30:00Z;1.004319;1.004845;1.004089;1.004092;12193.24152;10957.171111500164
2020-12-07T18:35:00Z;1.004381;1.004449;1.004101;1.004338;4269.00344;10579.775960000165
2020-12-07T18:40:00Z;1.004157;1.004791;1.00412;1.004688;16413.46757;10933.425662500165
2020-12-07T18:45:00Z;1.004231;1.006543;1.004143;1.004346;45256.28471;12953.983769500166
2020-12-07T18:50:00Z;1.004474;1.00505;1.004399;1.004724;6114.43544;12965.661976500165
2020-12-07T18:55:00Z;1.004499;1.00547;1.00432;1.004725;13991.38398;10425.303795500167
2020-12-07T19:00:00Z;1.004557;1.005056;1.004001;1.004418;18565.09185;10702.342298500167
2020-12-07T19:05:00Z;1.004407;1.005165;1.004325;1.005165;6242.05403;10814.670251000167
2020-12-07T19:10:00Z;1.00483;1.005475;1.004384;1.004572;9137.61831;11116.823073500167
2020-12-07T19:15:00Z;1.004681;1.005714;1.004025;1.004065;33168.16722;12385.795938500169
2020-12-07T19:20:00Z;1.004711;1.004744;1.004079;1.004246;4743.46558;12044.144958000168
2020-12-07T19:25:00Z;1.004194;1.004877;1.00326;1.004235;59471.55186;14782.888670500168
2020-12-07T19:30:00Z;1.003981;1.004458;1.003981;1.004109;2618.39485;14710.167016000167
2020-12-07T19:35:00Z;1.004429;1.004711;1.0032;1.004235;21002.14433;15614.327673500165
2020-12-07T19:40:00Z;1.003774;1.004318;1.003641;1.003839;3427.74931;15719.368183000164
2020-12-07T19:45:00Z;1.003824;1.004354;1.003801;1.004339;3748.92519;15749.684279500163
2020-12-07T19:50:00Z;1.004305;1.004305;1.003679;1.004067;8507.5618;16000.691026500164
2020-12-07T19:55:00Z;1.003929;1.004233;1.003794;1.003828;6706.62812;16123.372923500163
2020-12-07T20:00:00Z;1.003828;1.004144;1.003576;1.004067;9737.74712;15792.700525000164
2020-12-07T20:05:00Z;1.003855;1.004148;1.003678;1.004146;3048.38965;14418.165294000166
2020-12-07T20:10:00Z;1.003813;1.004373;1.003668;1.003888;4101.67531;14013.586983500169
2020-12-07T20:15:00Z;1.004336;1.004508;1.003728;1.003997;3842.19657;13992.246640000167
2020-12-07T20:20:00Z;1.003899;1.004694;1.003899;1.00436;8731.08136;13608.127329500168
2020-12-07T20:25:00Z;1.00436;1.005111;1.004096;1.005111;9177.20042;11804.173115000169
2020-12-07T20:30:00Z;1.004409;1.004911;1.004409;1.004829;3980.87928;11697.495307000168
2020-12-07T20:35:00Z;1.004834;1.004918;1.003998;1.00454;2437.29335;11119.790775500167
2020-12-07T20:40:00Z;1.00422;1.004331;1.003855;1.004169;6273.04691;10505.188528500166
2020-12-07T20:45:00Z;1.003867;1.004337;1.003867;1.003889;2680.20284;10327.095969000167
2020-12-07T20:50:00Z;1.003888;1.004649;1.003873;1.00391;4759.38498;10108.184302500169
2020-12-07T20:55:00Z;1.003972;1.004724;1.003902;1.004032;8252.0216;8862.377021500168
2020-12-07T21:00:00Z;1.004013;1.004455;1.003843;1.004437;2933.52252;8771.87986850017
2020-12-07T21:05:00Z;1.004065;1.004689;1.003771;1.004017;12228.79252;6409.741901500169
2020-12-07T21:10:00Z;1.004028;1.004509;1.003811;1.003999;1693.47244;6363.495781000169
2020-12-07T21:15:00Z;1.003999;1.004314;1.003775;1.00414;4586.68167;5542.722648000169
2020-12-07T21:20:00Z;1.003776;1.004188;1.003636;1.00378;8485.65807;5795.61808600017
2020-12-07T21:25:00Z;1.00378;1.005009;1.003774;1.005009;23462.36153;6781.28990300017
2020-12-07T21:30:00Z;1.005026;1.0059;1.004877;1.005156;14405.21692;7076.172659000171
2020-12-07T21:35:00Z;1.005201;1.005277;1.004539;1.004539;935.66117;6787.624311500171
2020-12-07T21:40:00Z;1.004919;1.004947;1.004348;1.004396;7443.71224;6672.922567500171
2020-12-07T21:45:00Z;1.004873;1.004875;1.004159;1.004159;2001.08746;6620.557458000172
2020-12-07T21:50:00Z;1.00417;1.004922;1.00417;1.004815;6404.79602;6735.713493500171
2020-12-07T21:55:00Z;1.004721;1.004922;1.004468;1.004786;4464.65035;6766.836182500172
2020-12-07T22:00:00Z;1.004881;1.00501;1.004426;1.004702;3711.42158;6515.853193500172
2020-12-07T22:05:00Z;1.004751;1.005116;1.0042;1.004697;8809.21192;6497.453768500172
2020-12-07T22:10:00Z;1.004697;1.004697;1.004258;1.004518;429.83157;6319.901383000172
2020-12-07T22:15:00Z;1.004366;1.005321;1.004366;1.004707;10487.69498;6722.421464500172
2020-12-07T22:20:00Z;1.005026;1.005026;1.003827;1.004427;8144.95691;6816.0169645001715
2020-12-07T22:25:00Z;1.004428;1.005098;1.0038;1.005062;26877.42386;8025.878015500171
2020-12-07T22:30:00Z;1.0051;1.005104;1.004216;1.004459;8486.56748;8212.237140500172
2020-12-07T22:35:00Z;1.004459;1.004954;1.004228;1.004483;4882.2815;8043.750135500171
2020-12-07T22:40:00Z;1.004412;1.004972;1.004401;1.004628;3906.91745;8092.419882000172
2020-12-07T22:45:00Z;1.004401;1.005373;1.004401;1.004409;7658.49466;7863.9049890001725
2020-12-07T22:50:00Z;1.004606;1.005195;1.004393;1.004574;1834.07163;7870.934948500171
2020-12-07T22:55:00Z;1.004595;1.005083;1.004595;1.004787;2290.60451;7756.131090500172
2020-12-07T23:00:00Z;1.005083;1.005355;1.00465;1.00465;1340.30487;7398.8634305001715
2020-12-07T23:05:00Z;1.005018;1.005144;1.004634;1.004777;1165.02712;6283.996710000172
2020-12-07T23:10:00Z;1.004797;1.005294;1.004653;1.005032;1350.58429;5631.2650785001715
2020-12-07T23:15:00Z;1.004691;1.005133;1.003499;1.004735;105677.37538;10868.350789000171
2020-12-07T23:20:00Z;1.004737;1.005849;1.004545;1.005849;13803.0569;11186.31802200017
2020-12-07T23:25:00Z;1.005849;1.006342;1.005373;1.005427;4583.58144;11315.44272100017
2020-12-07T23:30:00Z;1.005724;1.006137;1.005222;1.00524;10179.64074;11504.18495700017
2020-12-07T23:35:00Z;1.005593;1.005662;1.005195;1.005626;1754.95642;11368.70026050017
2020-12-07T23:40:00Z;1.005234;1.0056;1.003625;1.005078;68261.09807;14596.18408500017
2020-12-07T23:45:00Z;1.005068;1.005836;1.004953;1.005836;3712.09154;14341.328066000171
2020-12-07T23:50:00Z;1.005349;1.005631;1.005116;1.00522;414.56346;14340.564660500171
2020-12-07T23:55:00Z;1.005374;1.005894;1.004985;1.00558;14724.9565;14552.427736500167
2020-12-08T00:00:00Z;1.005644;1.005686;1.005146;1.005146;3169.67091;14303.663436500166
2020-12-08T00:05:00Z;1.005169;1.005532;1.00488;1.005358;1885.25376;13054.054931500166
2020-12-08T00:10:00Z;1.004939;1.005422;1.004939;1.0051;4655.13419;12862.483267000167
2020-12-08T00:15:00Z;1.005097;1.005097;1.004478;1.004478;20661.32464;13651.435424000165
2020-12-08T00:20:00Z;1.004577;1.004584;1.004461;1.004577;393.34885;13475.756994000165
2020-12-08T00:25:00Z;1.004572;1.004584;1.004163;1.004283;2468.21498;13216.243010000166
2020-12-08T00:30:00Z;1.004388;1.004532;1.004003;1.004422;2956.62619;13272.370738000163
2020-12-08T00:35:00Z;1.00449;1.004729;1.004073;1.004711;2735.15977;13294.598501000166
2020-12-08T00:40:00Z;1.004236;1.004745;1.004018;1.004368;850.02409;13270.084462000168
2020-12-08T00:45:00Z;1.004394;1.004519;1.004225;1.004268;720.09673;13247.837942500168
2020-12-08T00:50:00Z;1.004292;1.004633;1.004151;1.004331;388.37779;13199.727617500166
2020-12-08T00:55:00Z;1.004399;1.004509;1.003969;1.004089;1475.83722;7989.650709500167
2020-12-08T01:00:00Z;1.004089;1.004468;1.003759;1.003803;10356.59922;7817.327825500167
2020-12-08T01:05:00Z;1.00375;1.004211;1.003697;1.004207;9234.51287;8049.874397000167
2020-12-08T01:10:00Z;1.004212;1.004221;1.003735;1.004221;2466.43887;7664.214303500167
2020-12-08T01:15:00Z;1.004133;1.005134;1.003874;1.004717;13099.88906;8231.460935500167
2020-12-08T01:20:00Z;1.004717;1.004769;1.004202;1.004654;5867.68934;5111.790499000167
2020-12-08T01:25:00Z;1.004667;1.005092;1.004653;1.004992;2844.072;5068.389522000167
2020-12-08T01:30:00Z;1.004654;1.005009;1.004654;1.004792;417.87335;5068.555016500167
2020-12-08T01:35:00Z;1.004912;1.004937;1.004334;1.004878;3245.52013;4494.583198000167
2020-12-08T01:40:00Z;1.00489;1.005209;1.004386;1.004913;5461.02141;4609.150723000167
2020-12-08T01:45:00Z;1.00525;1.005901;1.004747;1.004862;20097.41614;5519.758842000167
2020-12-08T01:50:00Z;1.005001;1.005146;1.004493;1.005054;4559.75678;5514.989971500167
2020-12-08T01:55:00Z;1.005054;1.005054;1.004381;1.004795;7271.8591;4845.5166945001665
2020-12-08T02:00:00Z;1.004795;1.004869;1.004533;1.004568;164.92503;4834.095503500166
2020-12-08T02:05:00Z;1.004864;1.004864;1.004288;1.004552;887.29649;4755.049579000166
2020-12-08T02:10:00Z;1.004764;1.004764;1.004554;1.004554;2752.0192;4744.819229500166
2020-12-08T02:15:00Z;1.004554;1.004554;1.004202;1.004202;8988.33377;5057.477929500166
2020-12-08T02:20:00Z;1.004512;1.004512;1.004201;1.004232;3584.28959;5194.191204500165
2020-12-08T02:25:00Z;1.004224;1.004943;1.004201;1.004433;4010.853;5358.7290180001655
2020-12-08T02:30:00Z;1.004203;1.004658;1.0042;1.004585;896.36712;5384.1284845001655
2020-12-08T02:35:00Z;1.004582;1.004582;1.004201;1.004578;997.49794;5360.2115205001655
2020-12-08T02:40:00Z;1.004201;1.004934;1.004201;1.004382;1312.57185;4908.010152000164
2020-12-08T02:45:00Z;1.00501;1.00501;1.004271;1.004553;1709.90152;4531.779584500165
2020-12-08T02:50:00Z;1.004834;1.005053;1.004559;1.005053;4148.47936;4615.881609000165
2020-12-08T02:55:00Z;1.005104;1.00511;1.004622;1.004858;848.54619;4003.3144655001643
2020-12-08T03:00:00Z;1.004747;1.00501;1.004747;1.004879;558.31316;3737.8456565001643
2020-12-08T03:05:00Z;1.005182;1.005293;1.004808;1.004863;3110.15551;3751.149832000164
2020-12-08T03:10:00Z;1.005163;1.005419;1.004861;1.005406;1667.91953;3813.6521410001646
2020-12-08T03:15:00Z;1.005167;1.005182;1.004456;1.004765;23377.6126;4820.2567645001645
2020-12-08T03:20:00Z;1.004842;1.005234;1.004788;1.005168;2295.36727;4661.974057500165
2020-12-08T03:25:00Z;1.004808;1.004953;1.004573;1.004685;3362.81807;3825.2441540001646
2020-12-08T03:30:00Z;1.004942;1.004942;1.004597;1.004801;593.10878;3626.9117540001644
2020-12-08T03:35:00Z;1.004883;1.005053;1.0048;1.004801;545.01345;3290.569471500164
2020-12-08T03:40:00Z;1.004929;1.004929;1.0048;1.004802;965.86754;3330.616597000165
2020-12-08T03:45:00Z;1.0048;1.004981;1.004603;1.004875;2623.06633;3417.405089000165
2020-12-08T03:50:00Z;1.004944;1.006128;1.004624;1.004907;30748.64291;4817.236274500165
2020-12-08T03:55:00Z;1.005183;1.00537;1.005134;1.005365;687.49584;4402.194378000166
2020-12-08T04:00:00Z;1.005596;1.005618;1.005001;1.005001;1356.96484;4290.828140500165
2020-12-08T04:05:00Z;1.005103;1.00529;1.005;1.00529;5804.6677;4380.518875500165
2020-12-08T04:10:00Z;1.005003;1.005344;1.005;1.005;5566.04283;4614.002661000166
2020-12-08T04:15:00Z;1.005135;1.005468;1.004554;1.004572;14745.78268;5301.416898000166
2020-12-08T04:20:00Z;1.004704;1.005;1.004702;1.004843;6998.35712;5585.706161500167
2020-12-08T04:25:00Z;1.004998;1.004999;1.004823;1.004999;743.85748;5537.403959500167
2020-12-08T04:30:00Z;1.004905;1.005;1.004823;1.004999;2170.9224;5438.526111500167
2020-12-08T04:35:00Z;1.004999;1.004999;1.004701;1.004786;1670.9314;5479.645372000167
2020-12-08T04:40:00Z;1.004786;1.004999;1.004454;1.004754;27314.90813;6817.475120500167
2020-12-08T04:45:00Z;1.004558;1.004994;1.003959;1.003959;5924.9999;6958.217340000166
2020-12-08T04:50:00Z;1.004648;1.004649;1.004237;1.004435;1906.95577;6970.169152000165
2020-12-08T04:55:00Z;1.00454;1.004797;1.004403;1.004707;907.98023;5846.687533500166
2020-12-08T05:00:00Z;1.004709;1.004804;1.004208;1.004633;12823.31772;6373.085056000165
2020-12-08T05:05:00Z;1.004827;1.004983;1.004617;1.004731;2311.6872;6320.528512500166
2020-12-08T05:10:00Z;1.004789;1.005;1.004603;1.004603;4786.47088;6530.196617500165
2020-12-08T05:15:00Z;1.004603;1.004999;1.004603;1.004821;235.49226;6514.7205580001655
2020-12-08T05:20:00Z;1.004821;1.005;1.004453;1.004833;16728.74925;7302.864643500165
2020-12-08T05:25:00Z;1.004676;1.005;1.004676;1.004787;12343.39907;7788.881280500165
2020-12-08T05:30:00Z;1.004987;1.004999;1.004696;1.004696;455.34253;6274.216261500165
2020-12-08T05:35:00Z;1.004697;1.005;1.004562;1.005;2725.81981;6376.132460000165
2020-12-08T05:40:00Z;1.00497;1.005;1.004442;1.004907;7967.2856;6706.648498000165
2020-12-08T05:45:00Z;1.004594;1.004999;1.004546;1.004999;479.15112;6440.372669000165
2020-12-08T05:50:00Z;1.004999;1.005;1.004591;1.004736;2034.44525;6263.792790000165
2020-12-08T05:55:00Z;1.004736;1.005;1.004736;1.005;2927.19269;5672.863290500164
2020-12-08T06:00:00Z;1.004921;1.005;1.004647;1.005;10793.82641;5862.636755000164
2020-12-08T06:05:00Z;1.004901;1.005;1.004788;1.004788;6338.54153;6142.370957500164
2020-12-08T06:10:00Z;1.004788;1.005;1.004785;1.004808;2280.23726;6147.836700500164
2020-12-08T06:15:00Z;1.004997;1.005;1.004279;1.00489;2047.35866;6166.658063500164
2020-12-08T06:20:00Z;1.004999;1.005512;1.004893;1.004976;4554.03071;5028.614192500164
2020-12-08T06:25:00Z;1.004976;1.005373;1.004852;1.005265;2813.18087;4873.0232410001645
2020-12-08T06:30:00Z;1.004872;1.00533;1.004497;1.004966;2967.76414;4926.063659500164
2020-12-08T06:35:00Z;1.004495;1.005177;1.004;1.004795;18449.0103;5803.115163000164
2020-12-08T06:40:00Z;1.005174;1.005174;1.004669;1.005059;3200.07096;5321.952825000164
2020-12-08T06:45:00Z;1.004755;1.005131;1.004647;1.00491;461.99412;5229.468171000164
2020-12-08T06:50:00Z;1.004643;1.005607;1.004493;1.004826;7901.43238;5385.216246000165
2020-12-08T06:55:00Z;1.004971;1.005078;1.004558;1.0046;1572.21712;5452.052489000164
2020-12-08T07:00:00Z;1.004647;1.00506;1.004547;1.005032;923.43802;4661.786927500165
2020-12-08T07:05:00Z;1.00457;1.00502;1.004439;1.004993;1008.3185;4095.0328990001644
2020-12-08T07:10:00Z;1.004871;1.005048;1.004379;1.004523;1892.13022;4166.872283500165
2020-12-08T07:15:00Z;1.004722;1.005049;1.004494;1.005049;596.39828;4060.401207000165
2020-12-08T07:20:00Z;1.005033;1.005443;1.004524;1.004549;9554.97433;4139.785643500165
2020-12-08T07:25:00Z;1.00463;1.005281;1.004523;1.00481;3925.39553;4312.097864000165
2020-12-08T07:30:00Z;1.004845;1.004845;1.004072;1.004386;11322.82672;4776.516937500164
2020-12-08T07:35:00Z;1.004456;1.005302;1.004452;1.005302;492.9637;4654.805488000164
2020-12-08T07:40:00Z;1.005137;1.005241;1.004683;1.004923;485.32538;4139.380436500164
2020-12-08T07:45:00Z;1.004764;1.005467;1.004683;1.005115;4434.0117;4044.153945000164
2020-12-08T07:50:00Z;1.0047;1.005511;1.004657;1.005139;5709.2215;4215.603157000164
2020-12-08T07:55:00Z;1.00519;1.005698;1.004977;1.005698;727.41259;4149.605853500165
2020-12-08T08:00:00Z;1.005724;1.005789;1.005194;1.005789;2165.29202;4030.1689190001644
2020-12-08T08:05:00Z;1.005724;1.00579;1.005048;1.005048;3221.98096;4050.6089235001646
2020-12-08T08:10:00Z;1.005185;1.005405;1.004711;1.005103;4682.15469;4136.328451000164
2020-12-08T08:15:00Z;1.005098;1.00596;1.004918;1.005528;9088.60504;3668.308188000164
2020-12-08T08:20:00Z;1.005344;1.005811;1.005278;1.005811;1477.82075;3582.1956775001645
2020-12-08T08:25:00Z;1.005744;1.005896;1.005282;1.005878;3401.21569;3729.156756000164
2020-12-08T08:30:00Z;1.00587;1.00587;1.005037;1.00535;5871.76817;3627.673545500164
2020-12-08T08:35:00Z;1.004988;1.005805;1.004909;1.00557;2166.7078;3657.398079500164
2020-12-08T08:40:00Z;1.005544;1.005749;1.004711;1.005068;4758.9774;3849.175048500164
2020-12-08T08:45:00Z;1.005061;1.005224;1.004661;1.004936;771.06834;3837.3125405001642
2020-12-08T08:50:00Z;1.005165;1.005224;1.004611;1.004636;7519.16685;4118.664372000164
2020-12-08T08:55:00Z;1.004972;1.005191;1.004508;1.004877;2630.16367;4220.352641500163
2020-12-08T09:00:00Z;1.005162;1.005749;1.004752;1.004752;8484.21071;4166.8144605001635
2020-12-08T09:05:00Z;1.005123;1.005448;1.004818;1.004819;3548.07561;4147.948464500164
2020-12-08T09:10:00Z;1.005251;1.005661;1.004777;1.005661;4954.41585;3829.5279210001645
2020-12-08T09:15:00Z;1.0053;1.005765;1.004823;1.005574;2340.49479;3921.9044755001646
2020-12-08T09:20:00Z;1.005645;1.005645;1.00495;1.005038;693.09883;3932.2931480001653
2020-12-08T09:25:00Z;1.005038;1.005377;1.004669;1.005144;5095.48371;3965.366748500165
2020-12-08T09:30:00Z;1.005062;1.005712;1.004776;1.005425;1670.64656;3763.438001500165
2020-12-08T09:35:00Z;1.005427;1.005997;1.004443;1.0046;14058.34701;4429.984722500164
2020-12-08T09:40:00Z;1.004698;1.006264;1.004459;1.004922;42263.0421;6434.872226500165
2020-12-08T09:45:00Z;1.004998;1.0062;1.004001;1.005266;48148.50907;8681.198632000165
2020-12-08T09:50:00Z;1.005264;1.005822;1.004615;1.005018;23423.73731;9618.277763000166
2020-12-08T09:55:00Z;1.004806;1.005391;1.004356;1.005247;7724.90235;9550.092628500166
2020-12-08T10:00:00Z;1.004668;1.006228;1.004341;1.00507;62818.10824;12617.107003000165
2020-12-08T10:05:00Z;1.005068;1.006543;1.004001;1.004621;55076.26181;15200.859309000163
2020-12-08T10:10:00Z;1.004656;1.005586;1.004595;1.005192;9681.96783;15391.369292000163
2020-12-08T10:15:00Z;1.005371;1.005444;1.004507;1.004587;5829.1724;15574.492522000164
2020-12-08T10:20:00Z;1.004817;1.004817;1.004568;1.004693;3487.8274;15510.935022000165
2020-12-08T10:25:00Z;1.004565;1.004971;1.004477;1.004545;1888.25377;15566.794293500167
2020-12-08T10:30:00Z;1.004611;1.005449;1.004343;1.004745;6480.99306;15514.885604000166
2020-12-08T10:35:00Z;1.004411;1.005539;1.004291;1.004879;15079.42476;16137.34865850017
2020-12-08T10:40:00Z;1.00445;1.005356;1.004283;1.004517;11769.09569;16301.592907500168
2020-12-08T10:45:00Z;1.004341;1.004829;1.004167;1.004167;7720.66164;16510.222209000167
2020-12-08T10:50:00Z;1.004183;1.004919;1.00416;1.004841;5442.09939;16534.606386000167
2020-12-08T10:55:00Z;1.004889;1.005085;1.004131;1.004176;8467.98295;16840.980794000166
2020-12-08T11:00:00Z;1.004624;1.005241;1.004069;1.005123;1232.06356;16867.929030500167
2020-12-08T11:05:00Z;1.004567;1.005232;1.004065;1.005152;9497.88131;17088.04891050017
2020-12-08T11:10:00Z;1.004834;1.005089;1.004582;1.0047;2179.62;17113.497582500167
2020-12-08T11:15:00Z;1.004655;1.005169;1.004334;1.004574;5582.25881;16689.693172500167
2020-12-08T11:20:00Z;1.005068;1.005167;1.004209;1.005058;2048.13647;14678.947891000167
2020-12-08T11:25:00Z;1.004798;1.005135;1.004148;1.004853;5536.98339;12548.371607000166
2020-12-08T11:30:00Z;1.004388;1.005113;1.004;1.004361;10359.30175;11895.149829000167
2020-12-08T11:35:00Z;1.004358;1.005506;1.004358;1.005139;13243.8546;12171.097441500167
2020-12-08T11:40:00Z;1.005145;1.005306;1.004296;1.004296;3628.03035;9211.593547000168
2020-12-08T11:45:00Z;1.00431;1.005173;1.004148;1.004412;13560.11789;7135.786351000167
2020-12-08T11:50:00Z;1.004881;1.005;1.004337;1.004864;10527.94557;7178.085238000167
2020-12-08T11:55:00Z;1.004974;1.004974;1.004217;1.004348;1997.3603;6986.494633000167
2020-12-08T12:00:00Z;1.004385;1.005518;1.004233;1.004875;39017.89735;8762.998130500166
2020-12-08T12:05:00Z;1.004865;1.005527;1.0047;1.004938;2139.42403;8775.556643500164
2020-12-08T12:10:00Z;1.004828;1.004888;1.004636;1.004636;1249.46299;8513.980140000163
2020-12-08T12:15:00Z;1.004756;1.005501;1.004;1.004981;33082.8208;9414.149942000164
2020-12-08T12:20:00Z;1.004767;1.005274;1.004531;1.00495;494.92716;8850.441515500164
2020-12-08T12:25:00Z;1.00495;1.005365;1.004636;1.004806;14102.23966;9169.520416500163
2020-12-08T12:30:00Z;1.004807;1.005452;1.004036;1.005177;23349.3142;10064.881157000164
2020-12-08T12:35:00Z;1.004781;1.005619;1.004376;1.005432;30014.98089;11142.231054000164
2020-12-08T12:40:00Z;1.00516;1.005964;1.004493;1.005217;16974.44602;11929.350177000164
2020-12-08T12:45:00Z;1.005086;1.005538;1.004182;1.004698;22675.28569;12588.220396000163
2020-12-08T12:50:00Z;1.004698;1.005178;1.004262;1.004527;7007.96805;12829.637798500164
2020-12-08T12:55:00Z;1.005058;1.005177;1.004279;1.004601;6374.4086;12869.245288000162
2020-12-08T13:00:00Z;1.004849;1.005298;1.004497;1.004596;4592.00766;12996.438847500163
2020-12-08T13:05:00Z;1.004674;1.00538;1.004294;1.00462;24782.70504;13958.724930000162
2020-12-08T13:10:00Z;1.004674;1.004867;1.004069;1.004672;25323.48235;14706.933960000164
