time;open;high;low;close;Volume;Volume MA
2021-01-22T05:20:00Z;175.368;178.036;175.257;178.031;998.344;1225.7842000000194
2021-01-22T05:25:00Z;177.772;178.647;176.748;178.269;971.931;1236.0537500000194
2021-01-22T05:30:00Z;178.568;179.653;177.796;179.056;1247.84;1214.9414500000194
2021-01-22T05:35:00Z;179.084;179.71;178.491;178.607;881.609;1240.9759000000195
2021-01-22T05:40:00Z;178.931;179.322;178.5;178.982;641.225;1176.3945500000195
2021-01-22T05:45:00Z;179.178;180;178.719;180;241.302;1155.4756000000193
2021-01-22T05:50:00Z;179.735;180.5;179.478;179.885;470.853;1014.1961000000194
2021-01-22T05:55:00Z;179.81;180.473;179.516;180.17;817.912;898.1002500000193
2021-01-22T06:00:00Z;180.267;180.539;179.183;179.841;2060.155;909.0883000000192
2021-01-22T06:05:00Z;179.841;180.351;177.872;177.872;1130.863;912.9838500000193
2021-01-22T06:10:00Z;178.02;178.848;177.5;178.818;1025.756;902.4588000000192
2021-01-22T06:15:00Z;178.815;180.196;178.296;179.359;628.4;899.6132500000192
2021-01-22T06:20:00Z;179.359;181.556;179.113;181.428;961.719;900.5770000000193
2021-01-22T06:25:00Z;181.556;181.88;180.425;181.5;978.849;930.3435500000193
2021-01-22T06:30:00Z;181.34;181.88;179.155;179.488;1177.967;942.4744000000194
2021-01-22T06:35:00Z;179.245;181.7;178.362;181.078;1215.28;962.8432500000193
2021-01-22T06:40:00Z;181.165;182.884;181.165;181.992;1686.881;996.5276000000194
2021-01-22T06:45:00Z;181.795;182.239;180.127;180.614;917.528;992.7778500000193
2021-01-22T06:50:00Z;180.511;182.068;180.162;180.741;774.075;984.8212500000194
2021-01-22T06:55:00Z;180.768;182.12;180.109;180.109;1031.519;993.0004000000193
2021-01-22T07:00:00Z;180.454;182.829;180.454;182.644;456.727;965.9195500000193
2021-01-22T07:05:00Z;182.603;183.032;182.015;182.99;596.683;947.1571500000193
2021-01-22T07:10:00Z;182.99;183.88;182.919;183.589;629.664;916.2483500000193
2021-01-22T07:15:00Z;183.879;185;182.3;182.816;1991.408;971.7383000000193
2021-01-22T07:20:00Z;182.562;182.917;180.773;180.773;1203.584;999.8562500000193
2021-01-22T07:25:00Z;181.171;181.74;178.616;178.936;1784.373;1077.0098000000194
2021-01-22T07:30:00Z;178.949;182.198;178.109;179.112;2095.842;1158.2592500000194
2021-01-22T07:35:00Z;179.112;180.045;177.714;178.5;1859.592;1210.3432500000195
2021-01-22T07:40:00Z;178.5;179.547;174.118;176.828;4112.717;1312.9713500000194
2021-01-22T07:45:00Z;176.828;178.689;175.925;178.169;1570.554;1334.9559000000195
2021-01-22T07:50:00Z;178.169;178.561;175.648;175.817;1476.508;1357.4935000000194
2021-01-22T07:55:00Z;175.818;176.758;174.8;176.749;2481.454;1450.1462000000195
2021-01-22T08:00:00Z;176.779;177.7;176.08;176.091;831.804;1443.6504500000194
2021-01-22T08:05:00Z;176.093;177.318;174;174.28;1411.869;1465.3014500000195
2021-01-22T08:10:00Z;174.37;176.288;174.168;176.288;1631.352;1487.9707000000194
2021-01-22T08:15:00Z;176.305;176.997;175.605;176.233;771.575;1465.7854500000194
2021-01-22T08:20:00Z;176.25;176.251;174.402;175.523;869.148;1424.8988000000195
2021-01-22T08:25:00Z;175.568;176.413;175.102;176.288;909.452;1424.4950000000194
2021-01-22T08:30:00Z;176.418;178.404;176.307;177.744;1054.529;1438.5177000000194
2021-01-22T08:35:00Z;177.875;178.881;177.75;178;751.186;1424.5010500000194
2021-01-22T08:40:00Z;178.149;178.279;176.323;177.506;1761.581;1489.7437500000194
2021-01-22T08:45:00Z;177.389;177.774;175.568;175.951;626.84;1491.2516000000194
2021-01-22T08:50:00Z;176.088;179.133;175.724;178.65;726.142;1496.0755000000195
2021-01-22T08:55:00Z;178.846;180.688;178.846;180.318;990.848;1446.0475000000195
2021-01-22T09:00:00Z;180.512;181.7;180.146;180.709;918.076;1431.7721000000197
2021-01-22T09:05:00Z;180.709;180.929;179.194;179.417;865.8;1385.8434500000196
2021-01-22T09:10:00Z;179.431;181.15;178.744;180.206;751.013;1318.6020000000194
2021-01-22T09:15:00Z;180.418;180.811;179.184;179.27;391.318;1245.1883000000194
2021-01-22T09:20:00Z;179.27;180.671;179.121;180.384;291.631;1054.1340000000196
2021-01-22T09:25:00Z;180.416;182.946;180.351;182.882;1341.339;1042.6732500000194
2021-01-22T09:30:00Z;182.628;183.246;180.87;182.744;914.854;1014.5905500000193
2021-01-22T09:35:00Z;182.722;183.568;181.9;182.631;642.324;922.6340500000193
2021-01-22T09:40:00Z;182.632;183.6;182.527;182.529;569.156;909.5016500000193
2021-01-22T09:45:00Z;182.826;183.249;182.5;182.521;335.323;855.6743500000193
2021-01-22T09:50:00Z;182.521;184;182.5;183.996;762.565;812.2350000000193
2021-01-22T09:55:00Z;183.778;184.03;181.686;182.133;773.057;812.3091000000193
2021-01-22T10:00:00Z;182;184.15;181.843;183.998;1206.7;829.1867000000193
2021-01-22T10:05:00Z;184.143;185.731;183.804;184.899;2397.438;903.5860000000193
2021-01-22T10:10:00Z;184.73;186;184.416;184.416;1588.511;930.2851000000194
2021-01-22T10:15:00Z;184.464;185.263;182.949;183.742;1256.726;955.5621000000192
2021-01-22T10:20:00Z;183.511;183.727;181.909;183.522;1168.508;925.9084500000193
2021-01-22T10:25:00Z;183.656;183.844;180.832;182.354;1677.311;978.4320000000195
2021-01-22T10:30:00Z;182.41;183.266;181.503;182.585;573.53;970.8014000000194
